FACILITY ID,FACILITY NAME,RECORD ID, PROGRAM NAME,PROGRAM ELEMENT,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY  STATE,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,OWNER ID,OWNER NAME,OWNER ADDRESS,OWNER CITY,OWNER STATE,OWNER ZIP
FA0364758,GROCERY OUTLET,PR0326750,GROCERY OUTLET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2515 TORRANCE BLVD,TORRANCE,CA,90503,33.836538150,-118.329761000,OW0336245,J & A SMITH ENTERPRISES  LLC,"20310 ANZA AVE., APT S",TORRANCE,CA,90503
FA0364759,CREMA,PR0326751,CREMA,1630,RESTAURANT (0-30) SEATS LOW RISK,13746 VENTURA BLVD,SHERMAN OAKS,CA,91423,34.148189710,-118.432525500,OW0336246,KOOL BEANS COFFEE INC,11653 HUSTON ST.,VALLEY VILLAGE,CA,91601
FA0364760,UMIKO SUSHI RAY,PR0326753,UMIKO SUSHI RAY,1635,RESTAURANT (31-60) SEATS HIGH RISK,19204 VENTURA BLVD,TARZANA,CA,91356,34.172577300,-118.551419100,OW0336247,SAKINOH LLC,19204 VENTURA BLVD.,TARZANA,CA,91324
FA0364761,FIREBIRD LIQUOR,PR0326754,FIREBIRD LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",810 N GLENDORA AVE,COVINA,CA,91724,34.094637250,-117.863770700,OW0336248,SATGURU INC,810 N GLENDORA AVE,CHINO,CA,91710
FA0364762,THE GRAIN CAFE MEX FOOD,PR0326755,THE GRAIN CAFE MEX FOOD,1635,RESTAURANT (31-60) SEATS HIGH RISK,715 N PACIFIC COAST HWY,REDONDO BEACH,CA,90277,33.853260110,-118.389893800,OW0336249,THE GRAIN CAFE MEX FOOD INC,715 N PACIFIC COAST HWY,REDONDO BEACH,CA,90277
FA0364763,DAYBYDAVE,PR0326756,DAYBYDAVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,9516 W PICO BLVD,LOS ANGELES,CA,90035,34.055209710,-118.395860900,OW0336250,DAVID      FRANK  GUETTA,9516 W LOS ANGELES BLVD,LOS ANGELES,CA,90035
FA0364766,PASHA AUTHENTIC TURKISH AND MEDITERRANEAN CUISINE,PR0326760,PASHA AUTHENTIC TURKISH AND MEDITERRANEAN CUISINE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7169 BEVERLY BLVD,LOS ANGELES,CA,90036,34.076184590,-118.345921100,OW0336252,ZAZA BROS LLC,7169 BEVERLY BLVD,LOS ANGELES,CA,90036
FA0364767,INTERNATIONAL WINE AND LIQUOR,PR0326761,INTERNATIONAL WINE AND LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",23562 LYONS AVE,SANTA CLARITA,CA,91321,34.379371860,-118.546249400,OW0336253,INTERNATIONAL WINE AND LIQUOR,3548 GLEN ABBEY LANE,OXNARD,CA,93036
FA0364768,STUDIO TACOS,PR0326762,STUDIO TACOS,1632,RESTAURANT (0-30) SEATS HIGH RISK,11723 MOORPARK ST,STUDIO CITY,CA,91604,34.150401280,-118.388281500,OW0336254,STUDIO TACOS INC,11723 MOORPARK STREET,STUDIO CITY,CA,91604
FA0364770,WAY HOME COFFEE COMPANY,PR0326765,WAY HOME COFFEE COMPANY,1630,RESTAURANT (0-30) SEATS LOW RISK,11049 SANTA MONICA BLVD #A,LOS ANGELES,CA,90025,34.048084670,-118.443323000,OW0336256,WAY HOME COFFEE COMPANY LLC,605 N. HOBART BLVD.,LOS ANGELES,CA,90004
FA0364771,"SAM USC HOUSING, LLC",PR0326892,"SAM USC HOUSING, LLC - KITCHEN",1632,RESTAURANT (0-30) SEATS HIGH RISK,904 W 28TH ST,LOS ANGELES,CA,90007,34.028363960,-118.282552900,OW0336257,"SAM USC HOUSING, LLC",8701 FOUNDERS ROAD,INDIANAPOLIS,IN,46234
FA0364777,RALPHS #133 FUEL CENTER,PR0326772,RALPHS #133 FUEL CENTER,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11001 VENTURA BLVD,STUDIO CITY,CA,91604,34.140696660,-118.370723800,OW0308138,RALPHS GROCERY COMPANY,PO BOX 54143,CINCINNATI,OH,45202
FA0364778,ROLLING RICE,PR0326773,ROLLING RICE,1635,RESTAURANT (31-60) SEATS HIGH RISK,3586 ROSEMEAD BLVD,ROSEMEAD,CA,91770,34.074470700,-118.072898400,OW0336262,JTJH ENTERPRISES INC,3586 ROSEMEAD BLVD,ROSEMEAD,CA,91770
FA0364779,SILVERLAKE UNITED LP,PR0326774,SILVERLAKE UNITED LLC,1635,RESTAURANT (31-60) SEATS HIGH RISK,2630 HYPERION AVE 101,LOS ANGELES,CA,90027,34.106293360,-118.272475100,OW0336263,SILVERLAKE UNITED LP,2630 HYPERION AVE UNIT 101,LOS ANGELES,CA,90026
FA0364781,BURGER 3000 LLC,PR0326776,BURGER 3000 LLC,1632,RESTAURANT (0-30) SEATS HIGH RISK,7980 W SUNSET BLVD,LOS ANGELES,CA,90046,34.097987010,-118.364199600,OW0336265,BURGER 3000 LLC,7980 W SUNSET BLVD,BURBANK,CA,91506
FA0364782,CHRONIC TACOS,PR0326777,CHRONIC TACOS,1632,RESTAURANT (0-30) SEATS HIGH RISK,1509 HAWTHORNE BLVD # 101,REDONDO BEACH,CA,90278,33.868166510,-118.352737800,OW0336266,VIKALP FOOD AND BEVERAGE LLC,3494 CAMINO TASSSAJARA # 350,DANVILLE,CA,94506
FA0364783,FOR THE WIN,PR0326779,FOR THE WIN,1632,RESTAURANT (0-30) SEATS HIGH RISK,147 S BARRINGTON AVE,LOS ANGELES,CA,90049,34.065668250,-118.468993400,OW0335204,FOR THE WIN 1 CORP,19 E. MAIN ST.,LOS ANGELES,CA,90028
FA0364784,CLOUD THAI KITCHEN #10,PR0326778,CLOUD THAI KITCHEN #10,1632,RESTAURANT (0-30) SEATS HIGH RISK,23460 CINEMA DR UNIT C,VALENCIA,CA,91355,34.420158020,-118.545868700,OW0336267,WANNEE GROUP LLC,19534 LARODA LANE UNIT 225,SANTA CLARITA,CA,91350
FA0364786,STECCA TAVERNA,PR0326781,STECCA TAVERNA,1638,RESTAURANT (61-150) SEATS HIGH RISK,439 PIER AVE,HERMOSA BEACH,CA,90254,33.864354570,-118.396952000,OW0336269,STECCA LLC,439 PIER AVE,HERMOSA BEACH,CA,90254
FA0364787,YMCA METRO LA/ TORR SOUTH BAY,PR0326782,YMCA METRO LA/ TORR SOUTH BAY,1635,RESTAURANT (31-60) SEATS HIGH RISK,514 N PROSPECT AVE,REDONDO BEACH,CA,90277,33.852473060,-118.379487700,OW0246284,YMCA OF METRO LOS ANGELES,4301 W 3RD ST,LOS ANGELES,CA,90020
FA0364788,HOKEY POKEY LA,PR0326783,HOKEY POKEY LA,1630,RESTAURANT (0-30) SEATS LOW RISK,6801 HOLLYWOOD BLVD # 127,LOS ANGELES,CA,90028,34.101566870,-118.339531800,OW0336270,HOKEY POKEY LLC,6801 HOLLYWOOD BLVD.  UNIT 127,SANTA MONICA,CA,90404
FA0364790,BBQ CHICKEN,PR0326785,BBQ CHICKEN,1631,RESTAURANT (0-30) SEATS MODERATE RISK,5891 KANAN RD,AGOURA HILLS,CA,91301,34.157396780,-118.756312200,OW0336272,GOD FRESH LLC,5891 KANAN RD,LOS ANGELES,CA,90010
FA0364791,BOUL'ANGE,PR0327117,BOUL'ANGE USA,1638,RESTAURANT (61-150) SEATS HIGH RISK,750 N FAIRFAX AVE,LOS ANGELES,CA,90046,34.085077830,-118.361327000,OW0336273,"BOUL'ANGE USA, INC",927 N KINGS RD UNIT #112,LOS ANGELES,CA,90046
FA0364791,BOUL'ANGE,PR0326786,BOUL'ANGE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,750 N FAIRFAX AVE,LOS ANGELES,CA,90046,34.085077830,-118.361327000,OW0336273,"BOUL'ANGE USA, INC",927 N KINGS RD UNIT #112,LOS ANGELES,CA,90046
FA0364793,KNOTTED,PR0326788,KNOTTED,1631,RESTAURANT (0-30) SEATS MODERATE RISK,736 E 3RD ST,LOS ANGELES,CA,90013,34.045621660,-118.236921500,OW0336274,KNOTTED AMERICA INC,736 E 3RD ST,PALO ALTO,CA,94305
FA0364794,AKAI ASIAN BISTRO,PR0326789,AKAI ASIAN BISTRO,1635,RESTAURANT (31-60) SEATS HIGH RISK,2540 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,33.989158250,-118.226587000,OW0336275,DOUBLE Y FOOD INC,2540 E SLAUSON AVE,HUNTINGTON PARK,CA,90255
FA0364795,COLFAX LIQUOR,PR0326790,COLFAX LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11710 RIVERSIDE DR,VALLEY VILLAGE,CA,91607,34.157602450,-118.388231300,OW0336276,COLFAX LIQUOR INC,11710 RIVERSIDE DR,VALLEY VILLAGE,CA,91607
FA0364796,TEQUILA RANCH #2,PR0326791,TEQUILA RANCH #2,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2482 S ATLANTIC BLVD,COMMERCE,CA,90040,34.002361800,-118.168641800,OW0336277,TEQUILA RANCH LIQUOR INC,2482 S ATLANTIC BLVD,RIVERSIDE,CA,92508
FA0364797,J&M MARKET,PR0326792,J&M MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2643 E 4TH ST,LOS ANGELES,CA,90033,34.039012140,-118.208118600,OW0336278,SEBUNRIN HOK,2643 E 4TH ST,MONTEREY PARK,CA,91754
FA0364798,LA LA LAND KIND CAFE,PR0326793,LA LA LAND KIND CAFE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11698 SAN VICENTE BLVD,LOS ANGELES,CA,90049,34.053616160,-118.465012900,OW0336279,LALALANDCASANVICENTE&BARRINGTO,1020 E. LEVEE STREET #100,DALLAS,TX,75207
FA0364841,PM BROADWAY LLC,PR0326837,PM BROADWAY LLC,1631,RESTAURANT (0-30) SEATS MODERATE RISK,509 E BROADWAY UNIT A,GLENDALE,CA,91205,34.146367630,-118.249599200,OW0336314,PM BROADWAY LLC,509 E BROADWAY UNIT A,GLENDALE,CA,91205
FA0364842,D PASADITA LLC,PR0326838,D PASADITA LLC,1632,RESTAURANT (0-30) SEATS HIGH RISK,112 E 58TH ST,LOS ANGELES,CA,90011,33.989791920,-118.273473200,OW0336315,D PASADITA LLC,1513 W FLORA ST,ONTARIO,CA,91762
FA0364844,ACE SUSHI@VONS,PR0326840,ACE SUSHI@VONS,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",710 BROADWAY,SANTA MONICA,CA,90401,34.017629970,-118.490402100,OW0336317,"ASIANA MANGAMENT GROUP, INC.",22771 S WESTERN AVE,TORANCE,CA,90501
FA0364845,EBEN-EZER VANOWEN MINI MARKET Y MAS,PR0326841,EBEN-EZER VANOWEN MINI MARKET Y MAS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14907 VANOWEN ST,VAN NUYS,CA,91405,34.193942230,-118.457799000,OW0336318,ANA  ANTONIETA  FLORES,14949 VANOWEN STREET UNIT 18,VAN NUYS,CA,91405
FA0364848,BREAD HEAD WESTWOOD,PR0326845,BREAD HEAD WESTWOOD,1632,RESTAURANT (0-30) SEATS HIGH RISK,1136 WESTWOOD BLVD,LOS ANGELES,CA,90024,34.059951920,-118.444834600,OW0336321,BREAD HEAD WESTWOOD LLC,1509 ABBOT KINNEY BLVD. STE200,VENICE,CA,90291
FA0364850,MODERN BREAD & BAGEL,PR0326847,MODERN BREAD & BAGEL,1632,RESTAURANT (0-30) SEATS HIGH RISK,1529 GRIFFITH PARK BLVD 103,LOS ANGELES,CA,90026,34.090676300,-118.277293500,OW0336323,TASTEBUD GRIFFITH LLC,361 GLOUCESTER ST,ENGLEWOOD,NJ,07631
FA0364851,AWESOME COFFEE LLC,PR0326848,AWESOME COFFEE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1200 S GRAND AVE STE E,LOS ANGELES,CA,90015,34.039659320,-118.263695800,OW0336324,AWESOME COFFEE LLC,3150 WILSHIRE BLVD UNIT 1612,LOS ANGELES,CA,90010
FA0364853,TOASTIQUE PORTER RANCH,PR0326850,TOASTIQUE PORTER RANCH,1631,RESTAURANT (0-30) SEATS MODERATE RISK,20101 RINALDI ST 120,PORTER RANCH,CA,91326,34.275212710,-118.572582300,OW0336326,KRISCCA LLC,20101 RINALDI ST  120,SANTA CLARITA,CA,91350
FA0364856,AND DESTROY LLC,PR0326852,AND DESTROY COFFEE,1630,RESTAURANT (0-30) SEATS LOW RISK,3420 EAGLE ROCK BLVD C,LOS ANGELES,CA,90065,34.114622290,-118.235996100,OW0336329,AND DESTROY LLC,2762 W AVE 35,LOS ANGELES,CA,90065
FA0364858,NOMA SUSHI,PR0326854,NOMA SUSHI,1638,RESTAURANT (61-150) SEATS HIGH RISK,2020 WILSHIRE BLVD,SANTA MONICA,CA,90403,34.031878290,-118.482525600,OW0336331,NOMA SUSHI INC,4405 FRUITLAND AVE,SANTA MONICA,CA,90403
FA0364860,EMPORIUM THAI MARKET,PR0326855,EMPORIUM THAI MARKET,1635,RESTAURANT (31-60) SEATS HIGH RISK,1653 SAWTELLE BLVD,LOS ANGELES,CA,90025,34.045878350,-118.447933500,OW0336333,"EMPORIUM THAI CUISINE, LLC",1653 SAWTELLE BLVD.,LOS ANGELES,CA,90024
FA0364862,HOWDY'S,PR0326857,HOWDY'S,1638,RESTAURANT (61-150) SEATS HIGH RISK,29001 CANWOOD ST,AGOURA HILLS,CA,91301,34.145888940,-118.757061100,OW0336335,LINDA BY HOWDY'S LLC,29001 CANWOOD ST,AGOURA HILLS,CA,91301
FA0364864,LAPABA,PR0326858,LAPABA,1635,RESTAURANT (31-60) SEATS HIGH RISK,558 S WESTERN AVE,LOS ANGELES,CA,90020,34.063711410,-118.309073000,OW0336337,KTOWN PASTA LLC,453 S SPRING ST. #400,LOS ANGELES,CA,90015
FA0364865,LA LA LAND,PR0326859,LA LA LAND,1630,RESTAURANT (0-30) SEATS LOW RISK,341 N CANON DR,BEVERLY HILLS,CA,90210,34.070000210,-118.400316600,OW0336338,LALALAND CA 341 N.CANON DR.LLC,"1020 E. LEVEE STREET, SUITE 10",BEVERLY HILLS,CA,90210
FA0364866,TWENTY PHO HOUR,PR0326860,TWENTY PHO HOUR,1635,RESTAURANT (31-60) SEATS HIGH RISK,5535 W SUNSET BLVD,LOS ANGELES,CA,90028,34.098116710,-118.310664600,OW0336339,REC LA II LLC,5535 W SUNSET BLVD,RANCHO PALOS VERDES,CA,90275
FA0364876,19SEVENTY AT THE OVALO,PR0326870,LOBBY BAR - HILTON ARCADIA,1633,RESTAURANT (31-60) SEATS LOW RISK,123 W HUNTINGTON DR # 1,ARCADIA,CA,91007,34.139848740,-118.037349100,OW0336348,DAVROS HOLDING LLC,7630 MILTON AVE APT#5,WHITTIER,CA,90602
FA0364876,19SEVENTY AT THE OVALO,PR0326871,RESTAURANT - HILTON ARCADIA,1638,RESTAURANT (61-150) SEATS HIGH RISK,123 W HUNTINGTON DR # 1,ARCADIA,CA,91007,34.139848740,-118.037349100,OW0336348,DAVROS HOLDING LLC,7630 MILTON AVE APT#5,WHITTIER,CA,90602
FA0364877,HILTON ARCADIA LOS ANGELES,PR0326872,VIP LOUNGE - HILTON ARCADIA,1630,RESTAURANT (0-30) SEATS LOW RISK,123 W HUNTINGTON DR,ARCADIA,CA,91007,34.139848740,-118.037349100,OW0336349,123 HUNTINGTON LLC,25 E HUNTINGTON DRIVE,ARCADIA,CA,91006
FA0364877,HILTON ARCADIA LOS ANGELES,PR0326875,ROOFTOP RESTAURANT BAR - HILTON ARCADIA,1638,RESTAURANT (61-150) SEATS HIGH RISK,123 W HUNTINGTON DR,ARCADIA,CA,91007,34.139848740,-118.037349100,OW0336349,123 HUNTINGTON LLC,25 E HUNTINGTON DRIVE,ARCADIA,CA,91006
FA0364877,HILTON ARCADIA LOS ANGELES,PR0326876,BANQUET - HILTON ARCADIA,1641,RESTAURANT (151 + ) SEATS HIGH RISK,123 W HUNTINGTON DR,ARCADIA,CA,91007,34.139848740,-118.037349100,OW0336349,123 HUNTINGTON LLC,25 E HUNTINGTON DRIVE,ARCADIA,CA,91006
FA0364880,LA MICHOACANA FROZEN CREATIONS,PR0326877,LA MICHOACANA FROZEN CREATIONS,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2855 CRENSHAW BLVD,LOS ANGELES,CA,90016,34.029739090,-118.335130500,OW0336352,"C & E CREAMERY, LLC",1314 N RAYMOND AVE,FULLERTON,CA,92831
FA0364882,DUTCH BROS COFFEE,PR0326879,DUTCH BROS COFFEE,1630,RESTAURANT (0-30) SEATS LOW RISK,3726 S FIGUEROA ST,LOS ANGELES,CA,90007,34.017210510,-118.282721000,OW0336354,"DUTCH BROS., LLC",1930 W RIO SALADO PKWY,GRANTS PASS,OR,97526
FA0364883,HALF DAY COFFEE,PR0326880,HALF DAY COFFEE,1630,RESTAURANT (0-30) SEATS LOW RISK,3411 12TH AVE,LOS ANGELES,CA,90018,34.025193670,-118.331678600,OW0336355,HALF DAY OC INC,701 E WINNIE WAY,ARCADIA,CA,91006
FA0364885,CHICK-FIL-A VAN NUYS BLVD AND HESBY FSR,PR0326882,CHICK-FIL-A VAN NUYS AND HESBY FSR,1637,RESTAURANT (61-150) SEATS MODERATE RISK,5043 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,34.162434000,-118.448731400,OW0336357,TRIPLE OAK HOSPITALITY LLC,5043 VAN  NUYS BLVD,SHERMAN OAKS,CA,91403
FA0364887,7-ELEVEN STORE 18821D,PR0326885,7-ELEVEN STORE 18821D,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",11075 W OLYMPIC BLVD,LOS ANGELES,CA,90064,34.040349440,-118.437707800,OW0336359,SAMBH INC,PO BOX 139044,LOS ANGELES,CA,90064
FA0364888,FUWA RAMEN AND GRILL,PR0326886,FUWA RAMEN AND GRILL,1632,RESTAURANT (0-30) SEATS HIGH RISK,1140 GALLERIA WAY 1140,GLENDALE,CA,91204,34.137667000,-118.259292200,OW0336360,HHC RESTAURANT LLC,7007 FRIARS RD. #735,SAN DIEGO,CA,92108
FA0364891,WHATA PEACH NOHO,PR0326889,WHATA PEACH NOHO,1631,RESTAURANT (0-30) SEATS MODERATE RISK,6424 1/4 COLDWATER CANYON AVE,NORTH HOLLYWOOD,CA,91606,34.187455590,-118.413770000,OW0336363,POGOSIAN GROUP,8431 GREENBUSH AVE,PANORAMA CITY,CA,90606
FA0364892,ALBERT'S BURRITO & TACO SHOP,PR0326890,ALBERT'S BURRITO & TACO SHOP,1632,RESTAURANT (0-30) SEATS HIGH RISK,38713 TIERRA SUBIDA AVE STE 220,PALMDALE,CA,93551,34.585592200,-118.147499100,OW0336364,ALFONSO  MOREIRA,38713 TIERRA SUBIDA AVE #220,LA PUENTE,CA,91746
FA0364893,ROSEVAN LIQUOR,PR0326891,ROSEVAN LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14306 VAN NESS AVE,GARDENA,CA,90249,33.901497000,-118.317817900,OW0336365,ROSEVAN LIQUOR MARKET,14306 VAN NESS AVE,NEWHALL,CA,91321
FA0364894,RICHIE'S HOT CHICKEN,PR0326893,RICHIE'S HOT CHICKEN,1632,RESTAURANT (0-30) SEATS HIGH RISK,10003 ALONDRA BLVD,BELLFLOWER,CA,90706,33.889387640,-118.121867700,OW0336366,FAVOR 2024 LLC,10003 ALONDRA BLVD,BELLFLOWER,CA,90706
FA0364895,HOLY BASIL,PR0326894,HOLY BASIL,1632,RESTAURANT (0-30) SEATS HIGH RISK,2828 SANTA MONICA BLVD,SANTA MONICA,CA,90404,34.035215550,-118.471848000,OW0336367,538THLLC,2828 SANTA MONICA BLVD,LOS ANGELES,CA,90014
FA0364896,BAJA DOS MIL,PR0326895,BAJA DOS MIL,1632,RESTAURANT (0-30) SEATS HIGH RISK,12215 TELEGRAPH RD,SANTA FE SPRINGS,CA,90650,33.941929700,-118.072184100,OW0336368,BAJA 2000 INC,71 MEADOW VIEW DRIVE,POMONA,CA,91766
FA0364897,"THE HOUSE FUND ASSOCIATION OF CALIFORNIA GAMMA, PI BETA PI",PR0326896,PI BETA PI SORORITY KITCHEN,1632,RESTAURANT (0-30) SEATS HIGH RISK,667 W 28TH ST,LOS ANGELES,CA,92606,34.027027660,-118.279393600,OW0336369,THE HOUSE FUND ASSOCIATION OF,92 CORPORATE PARK  UNIT C217,IRVINE,CA,92606
FA0364899,ALPHA PSI OF ALPHA DELTA  PI SORORITY,PR0326899,ALPHA PSI OF ALPHA DELTA PI SORORITY KITCHEN,1632,RESTAURANT (0-30) SEATS HIGH RISK,814 W 28TH ST,LOS ANGELES,CA,90007,34.027961430,-118.281647900,OW0336371,ALPHA PSI OF ALPHA DELTA PI SO,10960 WILSHIRE # 1510,LOS ANGELES,CA,90024
FA0364900,A PLUS AFRICAN FOOD MARKET AND SERVICES,PR0326900,A PLUS AFRICAN FOOD MARKET AND SERVICES,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4555 ROSECRANS AVE,LAWNDALE,CA,90260,33.901950300,-118.356594800,OW0336372,ASONDOH RICHARD TANGWE,4555 ROSECRANS AVE,LAKE ELSINORE,CA,92532
FA0364901,ORANGE FISH,PR0326902,ORANGE FISH,1638,RESTAURANT (61-150) SEATS HIGH RISK,2855 FOOTHILL BLVD B101,LA VERNE,CA,91750,34.109482650,-117.753249200,OW0336373,ORANGE FISH & CO,2855 FOOTHILL BLVD STE B101,DUARTE,CA,91010
FA0364902,HAKKA BROTHERS,PR0326903,HAKKA BROTHERS,1635,RESTAURANT (31-60) SEATS HIGH RISK,18846 NORWALK BLVD,ARTESIA,CA,90701,33.859973880,-118.072313800,OW0336374,HAKKA BROTHERS INC,18846 NORWALK BLVD,ARTESIA,CA,90701
FA0364903,FUJIYA SUKIYAKI,PR0326904,FUJIYA SUKIYAKI,1638,RESTAURANT (61-150) SEATS HIGH RISK,121 E VALLEY BLVD # 110,SAN GABRIEL,CA,91776,34.079826300,-118.098954000,OW0336375,JUICY CAPITAL GROUP,121 E VALLEY BLVD #110,ALHAMBRA,CA,91801
FA0364904,QTEA BOBA,PR0326905,QTEA BOBA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12914 RIVERSIDE DR,SHERMAN OAKS,CA,91423,34.157593560,-118.414537700,OW0336376,HARB EMPIRE ENTERPRISES LLC,542 BLOOMFIELD PL,SHERMAN OAKS,CA,91423
FA0364905,MOUNTAIN MIKE'S PIZZA,PR0326906,MOUNTAIN MIKE,1632,RESTAURANT (0-30) SEATS HIGH RISK,3588 ROSEMEAD BLVD,ROSEMEAD,CA,91170,34.074475790,-118.072898500,OW0336377,YAN HOSPITALITY GROUP LLC,6324 ENCINITA AVE,TEMPLE CITY,CA,91780
FA0364906,SOUTHSIDE BBQ COMPANY,PR0326907,SOUTHSIDE BBQ COMPANY,1635,RESTAURANT (31-60) SEATS HIGH RISK,1122 E WASHINGTON BLVD,MONTEBELLO,CA,90640,33.995484390,-118.119931700,OW0336378,SOUTHSIDE BBQ COMPANY,904 W. LIBERTY AVE,MONTEBELLO,CA,90640
FA0364907,RAISING CANE'S #1044,PR0326908,RAISING CANE'S #1044,1638,RESTAURANT (61-150) SEATS HIGH RISK,7011 TOPANGA CANYON BLVD,CANOGA PARK,CA,91303,34.197879600,-118.605962300,OW0336379,RAISING CANE'S RESTAURANTS LLC,6800 BISHO RD,PLANO,TX,75024
FA0364908,RAMEN OF YORK,PR0326910,RAMEN OF YORK,1632,RESTAURANT (0-30) SEATS HIGH RISK,5051 YORK BLVD,LOS ANGELES,CA,90042,34.121180370,-118.205171300,OW0336380,J K & GOLDEN INC,5051 YORK BLVD,LOS ANGELES,CA,90005
FA0364909,DOG PPL- RESTAURANT,PR0326911,DOG PPL- RESTAURANT,1638,RESTAURANT (61-150) SEATS HIGH RISK,3440 N OCEAN PARK BLVD # 3A,SANTA MONICA,CA,90403,34.022932890,-118.448867900,OW0336381,DOG PPL- RESTAURANT,3440 OCEAN PARK BLVD,MIDDLETOWN,DE,19709
FA0364909,DOG PPL- RESTAURANT,PR0326920,DOG PPL-OUTDOOR BAR,1630,RESTAURANT (0-30) SEATS LOW RISK,3440 N OCEAN PARK BLVD # 3A,SANTA MONICA,CA,90403,34.022932890,-118.448867900,OW0336381,DOG PPL- RESTAURANT,3440 OCEAN PARK BLVD,MIDDLETOWN,DE,19709
FA0364911,UBATUBA ACAI,PR0326913,UBATUBA ACAI,1631,RESTAURANT (0-30) SEATS MODERATE RISK,8318 1/2 W 3RD ST,LOS ANGELES,CA,90048,34.072714090,-118.370742700,OW0336383,UBATUBA BG LLC,1538 N MARTEL AVE APT 101,LOS ANGELES,CA,90046
FA0364912,TEKOSU CAFE,PR0326914,TEKOSU CAFE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,57 WHEELER AVE A,ARCADIA,CA,91006,34.141221680,-118.028894200,OW0336384,TEKOSU,"57 WHEELER AVE, UNIT A",ONTARIO,CA,91761
FA0364913,A & A ICE CREAM LLC,PR0326915,A & A ICE CREAM LLC,1631,RESTAURANT (0-30) SEATS MODERATE RISK,15002 PIONEER BLVD,NORWALK,CA,90650,33.894500650,-118.082468800,OW0336385,A & A ICE CREAM LLC,15002 PIONEER BLVD,SOUTHGATE,CA,90280
FA0364914,JOE'S PIZZA,PR0326916,JOE'S PIZZA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,10640 WOODBINE AVE # 102,LOS ANGELES,CA,90034,34.026145480,-118.412346700,OW0336386,JP SANTA MONICA LLC,13129 SHERRY LANE,LOS ANGELES,CA,90034
FA0364915,LA MICHOACANA CON MAS SABOR,PR0326917,LA MICHOACANA CON MAS SABOR,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1301 E ROSECRANS AVE 113,COMPTON,CA,90221,33.903525060,-118.209643100,OW0336387,LA MICHOACANA CON MAS SABOR,12828 JARVIS AVENUE,LOS ANGELES,CA,90061
FA0364916,FOLEO COFFEE LLC,PR0326919,FOLEO COFFEE LLC,1630,RESTAURANT (0-30) SEATS LOW RISK,5668 CAHUENGA BLVD,NORTH HOLLYWOOD,CA,91601,34.173684340,-118.361536900,OW0336388,FOLEO COFFEE LLC,5668 CAHUENGA BLVD,NORTH HOLLYWOOD,CA,91605
FA0364917,MAZAIA RESTAURANT GROUP,PR0326918,MAZAIA RESTAURANT GROUP,1632,RESTAURANT (0-30) SEATS HIGH RISK,18558 GALE AVE STE 328,INDUSTRY,CA,91748,33.995383710,-117.899011200,OW0336389,MAZAIA RESTAURANT GROUP,"18558 GALE AVE, STE 328",INDUSTRY,CA,91748
FA0364918,UG TEA,PR0326922,UG TEA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,308 W VALLEY BLVD,SAN GABRIEL,CA,91776,34.079470410,-118.104264600,OW0336390,UNI GREEN CA INC,308 W VALLEY BLVD,SAN FRANCISCO,CA,94102
FA0364919,BUNNY MINI MART,PR0326921,BUNNY MINI MART,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",906 S WILLOWBROOK AVE,COMPTON,CA,90220,33.888286150,-118.223510000,OW0336391,LUCKY BUNNY 13 INC,906 S WILLOWBROOK AVE,COMPTON,CA,90220
FA0364920,YA KUN,PR0326923,YA KUN,1635,RESTAURANT (31-60) SEATS HIGH RISK,2000 SAWTELLE BLVD,LOS ANGELES,CA,90025,34.040753400,-118.443422700,OW0336392,KUN,2000 SAWTELLE BLVD,SANTA MONICA,CA,90401
